date_key,store_id,product_id,units_sold,gross_sales_value,discount_value,net_sales_value,cogs_value,cash_sales_value,credit_sales_value,cash_transactions,credit_transactions
2025-05-12,ST008,SKU0028,6.54,220.55,0.0,220.55,97.27,120.1,100.45,2.74,2.29
2025-05-19,ST008,SKU0028,6.69,225.86,0.0,225.86,99.61,102.45,123.4,2.34,2.81
2025-05-26,ST008,SKU0028,6.34,214.08,0.0,214.08,94.41,121.21,92.87,2.76,2.12
2025-06-02,ST008,SKU0028,5.04,170.05,0.0,170.05,74.99,92.48,77.57,2.11,1.77
2025-06-09,ST008,SKU0028,5.52,186.34,0.0,186.34,82.18,96.11,90.23,2.19,2.06
2025-06-16,ST008,SKU0028,6.67,224.89,0.0,224.89,99.18,109.29,115.59,2.49,2.64
2025-06-23,ST008,SKU0028,5.84,196.93,0.0,196.93,86.85,96.75,100.17,2.21,2.28
2025-06-30,ST008,SKU0028,6.16,207.92,0.0,207.92,91.7,115.26,92.66,2.63,2.11
2025-07-07,ST008,SKU0028,5.07,171.14,0.0,171.14,75.48,89.09,82.05,2.03,1.87
2025-07-14,ST008,SKU0028,5.86,197.86,0.0,197.86,87.26,107.53,90.33,2.45,2.06
2025-07-21,ST008,SKU0028,6.68,225.47,0.0,225.47,99.44,110.43,115.04,2.52,2.62
2025-07-28,ST008,SKU0028,5.71,192.53,0.0,192.53,84.91,116.13,76.4,2.65,1.74
2025-08-04,ST008,SKU0028,6.56,221.45,0.0,221.45,97.66,108.41,113.04,2.47,2.58
2025-08-11,ST008,SKU0028,5.92,199.67,0.0,199.67,88.06,111.5,88.17,2.54,2.01
2025-08-18,ST008,SKU0028,6.64,223.99,0.0,223.99,98.78,124.0,99.99,2.83,2.28
2025-08-25,ST008,SKU0028,6.29,212.38,0.0,212.38,93.66,118.78,93.6,2.71,2.13
2025-09-01,ST008,SKU0028,6.03,203.52,0.0,203.52,89.76,93.31,110.21,2.13,2.51
2025-09-08,ST008,SKU0028,5.64,190.22,0.0,190.22,83.89,114.03,76.18,2.6,1.74
2025-09-15,ST008,SKU0028,6.62,223.38,0.0,223.38,98.51,119.93,103.45,2.73,2.36
2025-09-22,ST008,SKU0028,5.82,196.53,0.0,196.53,86.67,98.37,98.16,2.24,2.24
2025-09-29,ST008,SKU0028,5.38,181.44,0.0,181.44,80.02,106.15,75.3,2.42,1.72
2025-10-06,ST008,SKU0028,5.77,194.75,0.0,194.75,85.89,107.58,87.17,2.45,1.99
2025-10-13,ST008,SKU0028,7.73,260.9,0.0,260.9,115.06,141.59,119.3,3.23,2.72
2025-10-20,ST008,SKU0028,5.46,184.14,0.0,184.14,81.21,107.06,77.07,2.44,1.76
2025-10-27,ST008,SKU0028,6.78,228.59,0.0,228.59,100.81,100.69,127.9,2.3,2.92
2025-11-03,ST008,SKU0028,6.9,232.75,0.0,232.75,102.65,114.64,118.11,2.61,2.69
2025-11-10,ST008,SKU0028,7.16,241.63,0.0,241.63,106.56,145.32,96.31,3.31,2.2
2025-11-17,ST008,SKU0028,6.09,205.59,0.0,205.59,90.67,101.85,103.75,2.32,2.37
2025-11-24,ST008,SKU0028,6.79,229.13,0.0,229.13,101.05,127.99,101.14,2.92,2.31
2025-12-01,ST008,SKU0028,7.35,247.91,0.0,247.91,109.33,139.78,108.13,3.19,2.47
2025-12-08,ST008,SKU0028,7.0,236.27,0.0,236.27,104.2,130.2,106.07,2.97,2.42
2025-12-15,ST008,SKU0028,8.38,282.72,0.0,282.72,124.69,158.76,123.96,3.62,2.83
2025-12-22,ST008,SKU0028,9.28,313.0,0.0,313.0,138.04,160.53,152.46,3.66,3.48
2025-12-29,ST008,SKU0028,7.48,252.31,0.0,252.31,111.28,136.0,116.32,3.1,2.65
2026-01-05,ST008,SKU0028,6.59,222.25,0.0,222.25,98.01,117.16,105.09,2.67,2.4
2026-01-12,ST008,SKU0028,4.84,163.4,0.0,163.4,72.06,85.7,77.7,1.95,1.77
2026-01-19,ST008,SKU0028,6.11,206.3,0.0,206.3,90.98,102.89,103.41,2.35,2.36
2026-01-26,ST008,SKU0028,4.31,145.33,0.0,145.33,64.09,80.4,64.93,1.83,1.48
2026-02-02,ST008,SKU0028,5.06,170.66,0.0,170.66,75.26,100.01,70.65,2.28,1.61
2026-02-09,ST008,SKU0028,7.66,258.4,0.0,258.4,113.96,127.38,131.03,2.9,2.99
2026-02-16,ST008,SKU0028,6.25,210.99,0.0,210.99,93.05,116.59,94.4,2.66,2.15
2026-02-23,ST008,SKU0028,4.89,165.16,0.0,165.16,72.84,68.78,96.37,1.57,2.2
2026-03-02,ST008,SKU0028,5.02,169.51,0.0,169.51,74.76,88.56,80.95,2.02,1.85
2026-03-09,ST008,SKU0028,7.76,261.68,0.0,261.68,115.41,148.18,113.5,3.38,2.59
2026-03-16,ST008,SKU0028,5.36,180.96,0.0,180.96,79.81,89.2,91.76,2.03,2.09
2026-03-23,ST008,SKU0028,5.51,185.81,0.0,185.81,81.94,82.44,103.37,1.88,2.36
2026-03-30,ST008,SKU0028,5.36,180.94,0.0,180.94,79.8,101.45,79.49,2.31,1.81
2026-04-06,ST008,SKU0028,5.84,196.94,0.0,196.94,86.85,101.86,95.08,2.32,2.17
2026-04-13,ST008,SKU0028,6.6,222.7,0.0,222.7,98.21,107.18,115.51,2.44,2.63
2026-04-20,ST008,SKU0028,6.31,212.85,0.0,212.85,93.87,102.3,110.55,2.33,2.52
2026-04-27,ST008,SKU0028,6.6,222.62,0.0,222.62,98.18,120.4,102.22,2.75,2.33
2026-05-04,ST008,SKU0028,6.12,206.42,0.0,206.42,91.03,109.59,96.83,2.5,2.21
2026-05-11,ST008,SKU0028,6.39,215.66,0.0,215.66,95.11,106.75,108.91,2.43,2.48
2026-05-18,ST008,SKU0028,6.73,227.0,0.0,227.0,100.11,119.13,107.87,2.72,2.46
2026-05-25,ST008,SKU0028,6.36,214.44,0.0,214.44,94.57,122.36,92.08,2.79,2.1
2026-06-01,ST008,SKU0028,5.45,183.85,0.0,183.85,81.08,103.39,80.46,2.36,1.83
2026-06-08,ST008,SKU0028,5.46,184.36,0.0,184.36,81.31,84.46,99.9,1.93,2.28
2026-06-15,ST008,SKU0028,6.14,207.13,0.0,207.13,91.35,133.77,73.36,3.05,1.67
2026-06-22,ST008,SKU0028,5.53,186.53,0.0,186.53,82.26,105.06,81.47,2.4,1.86
2024-07-01,ST009,SKU0028,6.59,222.33,0.0,222.33,98.05,118.86,103.47,2.71,2.36
2024-07-08,ST009,SKU0028,5.55,187.42,0.0,187.42,82.65,122.77,64.65,2.8,1.47
2024-07-15,ST009,SKU0028,6.47,218.35,0.0,218.35,96.3,130.16,88.19,2.97,2.01
2024-07-22,ST009,SKU0028,4.86,164.13,0.0,164.13,72.39,92.53,71.61,2.11,1.63
2024-07-29,ST009,SKU0028,6.37,215.09,0.0,215.09,94.86,93.65,121.44,2.14,2.77
2024-08-05,ST009,SKU0028,6.58,222.17,0.0,222.17,97.98,144.23,77.94,3.29,1.78
2024-08-12,ST009,SKU0028,7.3,246.18,0.0,246.18,108.57,161.56,84.62,3.68,1.93
2024-08-19,ST009,SKU0028,6.29,212.18,0.0,212.18,93.58,134.0,78.19,3.05,1.78
2024-08-26,ST009,SKU0028,5.74,193.79,0.0,193.79,85.46,109.48,84.3,2.5,1.92
2024-09-02,ST009,SKU0028,6.32,213.07,0.0,213.07,93.97,117.49,95.58,2.68,2.18
2024-09-09,ST009,SKU0028,5.69,192.06,0.0,192.06,84.7,134.85,57.21,3.07,1.3
2024-09-16,ST009,SKU0028,5.47,184.47,0.0,184.47,81.35,111.49,72.97,2.54,1.66
2024-09-23,ST009,SKU0028,4.83,162.99,0.0,162.99,71.88,89.88,73.1,2.05,1.67
2024-09-30,ST009,SKU0028,5.41,182.67,0.0,182.67,80.56,107.11,75.57,2.44,1.72
2024-10-07,ST009,SKU0028,5.37,181.06,0.0,181.06,79.85,104.7,76.37,2.39,1.74
2024-10-14,ST009,SKU0028,5.63,190.02,0.0,190.02,83.8,110.68,79.34,2.52,1.81
2024-10-21,ST009,SKU0028,4.8,161.85,0.0,161.85,71.38,83.21,78.63,1.9,1.79
2024-10-28,ST009,SKU0028,6.55,221.15,0.0,221.15,97.53,124.59,96.56,2.84,2.2
2024-11-04,ST009,SKU0028,6.14,207.0,0.0,207.0,91.29,126.6,80.4,2.89,1.83
2024-11-11,ST009,SKU0028,6.05,203.97,0.0,203.97,89.96,107.03,96.94,2.44,2.21
2024-11-18,ST009,SKU0028,4.51,152.3,0.0,152.3,67.17,86.97,65.33,1.98,1.49
2024-11-25,ST009,SKU0028,6.02,202.96,0.0,202.96,89.51,134.3,68.66,3.06,1.57
2024-12-02,ST009,SKU0028,10.0,337.37,0.0,337.37,148.79,205.53,131.84,4.69,3.01
2024-12-09,ST009,SKU0028,8.0,269.95,0.0,269.95,119.05,158.6,111.34,3.62,2.54
2024-12-16,ST009,SKU0028,8.03,270.98,0.0,270.98,119.51,150.98,120.0,3.44,2.74
2024-12-23,ST009,SKU0028,9.4,317.01,0.0,317.01,139.81,180.93,136.08,4.13,3.1
2024-12-30,ST009,SKU0028,8.41,283.79,0.0,283.79,125.16,172.5,111.29,3.93,2.54
2025-01-06,ST009,SKU0028,4.3,145.13,0.0,145.13,64.0,78.39,66.74,1.79,1.52
2025-01-13,ST009,SKU0028,6.23,210.35,0.0,210.35,92.77,137.5,72.85,3.13,1.66
2025-01-20,ST009,SKU0028,6.13,206.74,0.0,206.74,91.17,129.37,77.36,2.95,1.76
2025-01-27,ST009,SKU0028,5.2,175.43,0.0,175.43,77.37,104.19,71.23,2.38,1.62
2025-02-03,ST009,SKU0028,5.15,173.86,0.0,173.86,76.68,109.76,64.1,2.5,1.46
2025-02-10,ST009,SKU0028,6.03,203.48,0.0,203.48,89.74,138.23,65.25,3.15,1.49
2025-02-17,ST009,SKU0028,5.98,201.91,0.0,201.91,89.05,103.71,98.2,2.36,2.24
2025-02-24,ST009,SKU0028,6.24,210.4,0.0,210.4,92.79,119.85,90.55,2.73,2.06
2025-03-03,ST009,SKU0028,6.69,225.57,0.0,225.57,99.48,125.46,100.11,2.86,2.28
2025-03-10,ST009,SKU0028,6.9,232.82,0.0,232.82,102.68,121.79,111.02,2.78,2.53
2025-03-17,ST009,SKU0028,7.02,236.74,0.0,236.74,104.41,124.04,112.7,2.83,2.57
2025-03-24,ST009,SKU0028,5.43,183.3,0.0,183.3,80.84,114.85,68.46,2.62,1.56
2025-03-31,ST009,SKU0028,7.54,254.46,0.0,254.46,112.22,151.86,102.6,3.46,2.34
2025-04-07,ST009,SKU0028,4.99,168.34,0.0,168.34,74.24,80.08,88.26,1.83,2.01
2025-04-14,ST009,SKU0028,6.69,225.57,0.0,225.57,99.48,152.25,73.32,3.47,1.67
2025-04-21,ST009,SKU0028,6.79,228.99,0.0,228.99,100.99,137.62,91.37,3.14,2.08
2025-04-28,ST009,SKU0028,5.45,183.88,0.0,183.88,81.09,113.67,70.21,2.59,1.6
2025-05-05,ST009,SKU0028,6.25,210.93,0.0,210.93,93.03,145.85,65.09,3.33,1.48
2025-05-12,ST009,SKU0028,6.37,214.99,0.0,214.99,94.81,136.91,78.08,3.12,1.78
2025-05-19,ST009,SKU0028,5.91,199.51,0.0,199.51,87.99,108.37,91.14,2.47,2.08
2025-05-26,ST009,SKU0028,5.97,201.44,0.0,201.44,88.84,94.98,106.45,2.17,2.43
2025-06-02,ST009,SKU0028,5.98,201.92,0.0,201.92,89.05,122.79,79.13,2.8,1.8
2025-06-09,ST009,SKU0028,5.6,188.79,0.0,188.79,83.26,115.21,73.58,2.63,1.68
2025-06-16,ST009,SKU0028,6.77,228.5,0.0,228.5,100.77,136.85,91.65,3.12,2.09
2025-06-23,ST009,SKU0028,5.93,200.03,0.0,200.03,88.22,114.58,85.45,2.61,1.95
2025-06-30,ST009,SKU0028,5.81,196.14,0.0,196.14,86.5,135.59,60.55,3.09,1.38
2025-07-07,ST009,SKU0028,5.43,183.08,0.0,183.08,80.74,102.67,80.42,2.34,1.83
2025-07-14,ST009,SKU0028,6.68,225.38,0.0,225.38,99.4,124.85,100.53,2.85,2.29
2025-07-21,ST009,SKU0028,6.63,223.77,0.0,223.77,98.69,122.12,101.65,2.78,2.32
2025-07-28,ST009,SKU0028,5.99,202.17,0.0,202.17,89.16,129.19,72.99,2.95,1.66
2025-08-04,ST009,SKU0028,5.12,172.62,0.0,172.62,76.13,108.61,64.01,2.48,1.46
2025-08-11,ST009,SKU0028,6.65,224.32,0.0,224.32,98.93,129.95,94.37,2.96,2.15
2025-08-18,ST009,SKU0028,6.92,233.56,0.0,233.56,103.0,136.38,97.18,3.11,2.22
2025-08-25,ST009,SKU0028,5.93,199.93,0.0,199.93,88.17,125.63,74.3,2.86,1.69
2025-09-01,ST009,SKU0028,6.89,232.42,0.0,232.42,102.5,104.88,127.54,2.39,2.91
2025-09-08,ST009,SKU0028,4.5,151.84,0.0,151.84,66.97,80.2,71.64,1.83,1.63
2025-09-15,ST009,SKU0028,6.45,217.59,0.0,217.59,95.96,131.34,86.26,2.99,1.97
2025-09-22,ST009,SKU0028,4.64,156.68,0.0,156.68,69.1,108.04,48.64,2.46,1.11
2025-09-29,ST009,SKU0028,6.41,216.27,0.0,216.27,95.38,125.36,90.91,2.86,2.07
2025-10-06,ST009,SKU0028,6.36,214.66,0.0,214.66,94.67,123.86,90.8,2.82,2.07
2025-10-13,ST009,SKU0028,6.79,228.97,0.0,228.97,100.98,151.13,77.84,3.45,1.77
2025-10-20,ST009,SKU0028,7.13,240.52,0.0,240.52,106.07,148.38,92.13,3.38,2.1
2025-10-27,ST009,SKU0028,6.08,205.14,0.0,205.14,90.47,132.18,72.96,3.01,1.66
2025-11-03,ST009,SKU0028,7.22,243.75,0.0,243.75,107.5,141.27,102.48,3.22,2.34
2025-11-10,ST009,SKU0028,7.05,237.84,0.0,237.84,104.89,134.41,103.42,3.06,2.36
2025-11-17,ST009,SKU0028,5.43,183.37,0.0,183.37,80.87,112.08,71.29,2.56,1.63
2025-11-24,ST009,SKU0028,5.47,184.57,0.0,184.57,81.4,91.87,92.7,2.09,2.11
2025-12-01,ST009,SKU0028,7.92,267.08,0.0,267.08,117.79,190.6,76.48,4.35,1.74
2025-12-08,ST009,SKU0028,6.3,212.44,0.0,212.44,93.69,135.13,77.31,3.08,1.76
2025-12-15,ST009,SKU0028,7.86,265.09,0.0,265.09,116.91,147.81,117.28,3.37,2.67
2025-12-22,ST009,SKU0028,7.28,245.72,0.0,245.72,108.37,146.84,98.88,3.35,2.25
2025-12-29,ST009,SKU0028,7.83,264.15,0.0,264.15,116.5,164.56,99.59,3.75,2.27
2026-01-05,ST009,SKU0028,7.59,256.21,0.0,256.21,112.99,154.83,101.38,3.53,2.31
2026-01-12,ST009,SKU0028,5.56,187.69,0.0,187.69,82.77,114.9,72.79,2.62,1.66
2026-01-19,ST009,SKU0028,5.54,186.9,0.0,186.9,82.42,106.47,80.43,2.43,1.83
2026-01-26,ST009,SKU0028,5.51,185.91,0.0,185.91,81.99,119.04,66.87,2.71,1.52
2026-02-02,ST009,SKU0028,6.63,223.7,0.0,223.7,98.66,130.63,93.07,2.98,2.12
2026-02-09,ST009,SKU0028,4.95,167.0,0.0,167.0,73.65,91.54,75.46,2.09,1.72
2026-02-16,ST009,SKU0028,5.97,201.42,0.0,201.42,88.83,131.19,70.23,2.99,1.6
2026-02-23,ST009,SKU0028,3.82,128.97,0.0,128.97,56.88,78.02,50.95,1.78,1.16
2026-03-02,ST009,SKU0028,6.49,218.91,0.0,218.91,96.54,137.41,81.5,3.13,1.86
2026-03-09,ST009,SKU0028,6.52,219.9,0.0,219.9,96.98,141.99,77.91,3.24,1.78
2026-03-16,ST009,SKU0028,5.84,197.03,0.0,197.03,86.89,124.18,72.85,2.83,1.66
2026-03-23,ST009,SKU0028,4.67,157.59,0.0,157.59,69.5,89.88,67.7,2.05,1.54
2026-03-30,ST009,SKU0028,6.25,210.87,0.0,210.87,93.0,119.78,91.09,2.73,2.08
2026-04-06,ST009,SKU0028,5.27,177.85,0.0,177.85,78.43,99.68,78.17,2.27,1.78
2026-04-13,ST009,SKU0028,6.48,218.59,0.0,218.59,96.4,128.34,90.25,2.93,2.06
2026-04-20,ST009,SKU0028,5.97,201.53,0.0,201.53,88.88,123.34,78.19,2.81,1.78
2026-04-27,ST009,SKU0028,6.2,209.05,0.0,209.05,92.2,139.24,69.81,3.17,1.59
2026-05-04,ST009,SKU0028,6.85,231.13,0.0,231.13,101.93,141.93,89.21,3.24,2.03
2026-05-11,ST009,SKU0028,5.8,195.78,0.0,195.78,86.34,129.33,66.45,2.95,1.51
2026-05-18,ST009,SKU0028,7.22,243.59,0.0,243.59,107.43,125.75,117.83,2.87,2.69
2026-05-25,ST009,SKU0028,5.95,200.78,0.0,200.78,88.55,117.25,83.53,2.67,1.9
2026-06-01,ST009,SKU0028,5.32,179.45,0.0,179.45,79.14,102.03,77.43,2.33,1.77
2026-06-08,ST009,SKU0028,5.74,193.66,0.0,193.66,85.41,125.26,68.41,2.86,1.56
2026-06-15,ST009,SKU0028,5.01,169.05,0.0,169.05,74.56,102.39,66.66,2.33,1.52
2026-06-22,ST009,SKU0028,5.45,184.02,0.0,184.02,81.16,120.53,63.49,2.75,1.45
2024-07-01,ST010,SKU0028,6.09,205.38,0.0,205.38,90.58,129.86,75.52,2.96,1.72
2024-07-08,ST010,SKU0028,6.08,205.15,0.0,205.15,90.48,103.44,101.72,2.36,2.32
2024-07-15,ST010,SKU0028,5.63,189.95,0.0,189.95,83.77,127.5,62.44,2.91,1.42
2024-07-22,ST010,SKU0028,6.43,216.85,0.0,216.85,95.63,148.69,68.15,3.39,1.55
2024-07-29,ST010,SKU0028,7.12,240.16,0.0,240.16,105.91,133.16,107.0,3.04,2.44
2024-08-05,ST010,SKU0028,5.06,170.79,0.0,170.79,75.32,109.44,61.34,2.5,1.4
2024-08-12,ST010,SKU0028,6.76,228.06,0.0,228.06,100.58,133.8,94.26,3.05,2.15
2024-08-19,ST010,SKU0028,4.96,167.29,0.0,167.29,73.78,93.34,73.95,2.13,1.69
2024-08-26,ST010,SKU0028,6.13,206.69,0.0,206.69,91.15,128.88,77.81,2.94,1.77
2024-09-02,ST010,SKU0028,5.29,178.4,0.0,178.4,78.68,113.52,64.88,2.59,1.48
2024-09-09,ST010,SKU0028,6.58,221.98,0.0,221.98,97.9,138.82,83.16,3.16,1.9
2024-09-16,ST010,SKU0028,6.39,215.53,0.0,215.53,95.05,102.63,112.89,2.34,2.57
2024-09-23,ST010,SKU0028,6.23,210.15,0.0,210.15,92.68,118.81,91.34,2.71,2.08
2024-09-30,ST010,SKU0028,6.42,216.6,0.0,216.6,95.53,109.38,107.23,2.49,2.44
2024-10-07,ST010,SKU0028,4.55,153.48,0.0,153.48,67.69,94.27,59.2,2.15,1.35
2024-10-14,ST010,SKU0028,5.36,180.83,0.0,180.83,79.75,86.45,94.38,1.97,2.15
2024-10-21,ST010,SKU0028,5.24,176.76,0.0,176.76,77.95,101.85,74.9,2.32,1.71
2024-10-28,ST010,SKU0028,6.81,229.81,0.0,229.81,101.35,134.76,95.05,3.07,2.17
2024-11-04,ST010,SKU0028,5.58,188.42,0.0,188.42,83.1,107.69,80.73,2.46,1.84
2024-11-11,ST010,SKU0028,6.54,220.81,0.0,220.81,97.38,135.14,85.67,3.08,1.95
2024-11-18,ST010,SKU0028,6.52,219.85,0.0,219.85,96.96,147.69,72.16,3.37,1.65
2024-11-25,ST010,SKU0028,6.03,203.6,0.0,203.6,89.79,126.19,77.41,2.88,1.76
2024-12-02,ST010,SKU0028,6.02,203.0,0.0,203.0,89.53,120.48,82.52,2.75,1.88
2024-12-09,ST010,SKU0028,6.79,229.02,0.0,229.02,101.0,126.63,102.39,2.89,2.33
2024-12-16,ST010,SKU0028,7.65,258.24,0.0,258.24,113.89,150.88,107.36,3.44,2.45
2024-12-23,ST010,SKU0028,7.53,254.18,0.0,254.18,112.1,143.7,110.48,3.28,2.52
2024-12-30,ST010,SKU0028,8.73,294.61,0.0,294.61,129.93,173.49,121.13,3.96,2.76
2025-01-06,ST010,SKU0028,5.95,200.81,0.0,200.81,88.56,117.32,83.49,2.67,1.9
2025-01-13,ST010,SKU0028,5.83,196.87,0.0,196.87,86.82,124.81,72.06,2.85,1.64
2025-01-20,ST010,SKU0028,5.93,200.22,0.0,200.22,88.3,139.65,60.57,3.18,1.38
2025-01-27,ST010,SKU0028,6.33,213.5,0.0,213.5,94.16,132.76,80.74,3.03,1.84
2025-02-03,ST010,SKU0028,5.77,194.75,0.0,194.75,85.89,119.22,75.53,2.72,1.72
2025-02-10,ST010,SKU0028,6.73,227.2,0.0,227.2,100.2,135.18,92.01,3.08,2.1
2025-02-17,ST010,SKU0028,5.72,193.03,0.0,193.03,85.13,123.39,69.64,2.81,1.59
2025-02-24,ST010,SKU0028,7.41,250.04,0.0,250.04,110.27,127.52,122.51,2.91,2.79
2025-03-03,ST010,SKU0028,5.66,190.91,0.0,190.91,84.2,111.15,79.76,2.53,1.82
2025-03-10,ST010,SKU0028,5.74,193.69,0.0,193.69,85.42,112.61,81.08,2.57,1.85
2025-03-17,ST010,SKU0028,5.28,178.07,0.0,178.07,78.53,112.36,65.71,2.56,1.5
2025-03-24,ST010,SKU0028,6.02,203.09,0.0,203.09,89.57,121.23,81.86,2.76,1.87
2025-03-31,ST010,SKU0028,5.79,195.52,0.0,195.52,86.23,107.53,87.99,2.45,2.01
2025-04-07,ST010,SKU0028,5.53,186.42,0.0,186.42,82.22,123.96,62.46,2.83,1.42
2025-04-14,ST010,SKU0028,5.29,178.55,0.0,178.55,78.75,100.82,77.73,2.3,1.77
2025-04-21,ST010,SKU0028,4.7,158.47,0.0,158.47,69.89,96.45,62.02,2.2,1.41
2025-04-28,ST010,SKU0028,6.64,223.9,0.0,223.9,98.75,111.25,112.66,2.54,2.57
2025-05-05,ST010,SKU0028,5.48,184.87,0.0,184.87,81.53,100.71,84.16,2.3,1.92
2025-05-12,ST010,SKU0028,5.74,193.78,0.0,193.78,85.46,118.61,75.17,2.7,1.71
2025-05-19,ST010,SKU0028,5.98,201.79,0.0,201.79,88.99,117.94,83.86,2.69,1.91
2025-05-26,ST010,SKU0028,4.97,167.81,0.0,167.81,74.01,97.73,70.09,2.23,1.6
2025-06-02,ST010,SKU0028,6.69,225.6,0.0,225.6,99.49,133.04,92.56,3.03,2.11
2025-06-09,ST010,SKU0028,4.56,153.71,0.0,153.71,67.79,99.6,54.12,2.27,1.23
2025-06-16,ST010,SKU0028,6.97,235.25,0.0,235.25,103.75,144.17,91.08,3.29,2.08
2025-06-23,ST010,SKU0028,6.67,225.1,0.0,225.1,99.27,136.96,88.14,3.12,2.01
2025-06-30,ST010,SKU0028,6.47,218.44,0.0,218.44,96.34,121.41,97.04,2.77,2.21
2025-07-07,ST010,SKU0028,6.57,221.67,0.0,221.67,97.76,104.75,116.92,2.39,2.67
2025-07-14,ST010,SKU0028,5.89,198.57,0.0,198.57,87.57,125.14,73.43,2.85,1.67
2025-07-21,ST010,SKU0028,7.05,238.03,0.0,238.03,104.97,144.08,93.95,3.28,2.14
2025-07-28,ST010,SKU0028,6.86,231.6,0.0,231.6,102.14,134.74,96.87,3.07,2.21
2025-08-04,ST010,SKU0028,6.46,217.97,0.0,217.97,96.13,135.17,82.8,3.08,1.89
2025-08-11,ST010,SKU0028,4.3,145.08,0.0,145.08,63.98,90.46,54.62,2.06,1.25
2025-08-18,ST010,SKU0028,6.09,205.32,0.0,205.32,90.55,122.26,83.06,2.79,1.89
2025-08-25,ST010,SKU0028,6.64,224.2,0.0,224.2,98.88,125.05,99.15,2.85,2.26
2025-09-01,ST010,SKU0028,6.02,203.07,0.0,203.07,89.56,119.4,83.67,2.72,1.91
2025-09-08,ST010,SKU0028,6.28,211.82,0.0,211.82,93.42,101.03,110.8,2.3,2.53
2025-09-15,ST010,SKU0028,6.48,218.73,0.0,218.73,96.46,135.61,83.12,3.09,1.9
2025-09-22,ST010,SKU0028,5.06,170.74,0.0,170.74,75.3,93.47,77.27,2.13,1.76
2025-09-29,ST010,SKU0028,6.82,230.0,0.0,230.0,101.43,123.16,106.83,2.81,2.44
2025-10-06,ST010,SKU0028,7.07,238.62,0.0,238.62,105.23,128.35,110.26,2.93,2.51
2025-10-13,ST010,SKU0028,6.7,226.07,0.0,226.07,99.7,121.24,104.83,2.76,2.39
2025-10-20,ST010,SKU0028,6.6,222.57,0.0,222.57,98.16,132.62,89.95,3.02,2.05
2025-10-27,ST010,SKU0028,6.17,208.31,0.0,208.31,91.87,110.99,97.32,2.53,2.22
2025-11-03,ST010,SKU0028,5.99,202.26,0.0,202.26,89.2,110.3,91.96,2.51,2.1
2025-11-10,ST010,SKU0028,5.36,180.94,0.0,180.94,79.8,117.68,63.26,2.68,1.44
2025-11-17,ST010,SKU0028,8.06,271.98,0.0,271.98,119.95,148.54,123.44,3.39,2.81
2025-11-24,ST010,SKU0028,6.31,212.75,0.0,212.75,93.83,134.39,78.37,3.06,1.79
2025-12-01,ST010,SKU0028,7.49,252.62,0.0,252.62,111.41,136.48,116.15,3.11,2.65
2025-12-08,ST010,SKU0028,8.1,273.3,0.0,273.3,120.53,159.97,113.33,3.65,2.58
2025-12-15,ST010,SKU0028,5.65,190.48,0.0,190.48,84.01,113.76,76.72,2.59,1.75
2025-12-22,ST010,SKU0028,8.88,299.69,0.0,299.69,132.17,182.53,117.16,4.16,2.67
2025-12-29,ST010,SKU0028,7.85,264.75,0.0,264.75,116.76,135.49,129.26,3.09,2.95
2026-01-05,ST010,SKU0028,6.33,213.58,0.0,213.58,94.19,116.57,97.01,2.66,2.21
2026-01-12,ST010,SKU0028,5.77,194.74,0.0,194.74,85.89,113.89,80.86,2.6,1.84
2026-01-19,ST010,SKU0028,6.58,221.96,0.0,221.96,97.89,141.26,80.7,3.22,1.84
2026-01-26,ST010,SKU0028,6.15,207.5,0.0,207.5,91.51,121.61,85.89,2.77,1.96
2026-02-02,ST010,SKU0028,6.55,221.07,0.0,221.07,97.5,119.5,101.57,2.72,2.32
2026-02-09,ST010,SKU0028,5.51,185.8,0.0,185.8,81.94,122.15,63.65,2.78,1.45
2026-02-16,ST010,SKU0028,7.06,238.05,0.0,238.05,104.99,118.13,119.93,2.69,2.73
2026-02-23,ST010,SKU0028,5.64,190.31,0.0,190.31,83.93,120.05,70.26,2.74,1.6
2026-03-02,ST010,SKU0028,6.27,211.69,0.0,211.69,93.36,122.15,89.54,2.78,2.04
2026-03-09,ST010,SKU0028,5.13,173.0,0.0,173.0,76.3,96.69,76.31,2.2,1.74
2026-03-16,ST010,SKU0028,5.39,181.94,0.0,181.94,80.24,118.72,63.22,2.71,1.44
2026-03-23,ST010,SKU0028,5.45,184.03,0.0,184.03,81.16,108.74,75.29,2.48,1.72
2026-03-30,ST010,SKU0028,6.3,212.61,0.0,212.61,93.77,123.11,89.5,2.81,2.04
2026-04-06,ST010,SKU0028,5.97,201.46,0.0,201.46,88.85,104.88,96.58,2.39,2.2
2026-04-13,ST010,SKU0028,5.72,193.02,0.0,193.02,85.12,109.69,83.33,2.5,1.9
2026-04-20,ST010,SKU0028,5.56,187.76,0.0,187.76,82.81,122.78,64.98,2.8,1.48
2026-04-27,ST010,SKU0028,7.38,249.06,0.0,249.06,109.84,157.84,91.23,3.6,2.08
2026-05-04,ST010,SKU0028,7.09,239.2,0.0,239.2,105.49,132.25,106.95,3.02,2.44
2026-05-11,ST010,SKU0028,5.85,197.29,0.0,197.29,87.01,106.82,90.47,2.44,2.06
2026-05-18,ST010,SKU0028,6.08,205.22,0.0,205.22,90.51,110.82,94.41,2.53,2.15
