date_key,store_id,product_id,stock_on_hand_units,stock_on_hand_cost,stock_on_hand_retail,stock_age_weeks,units_received
2025-07-21,ST004,SKU0029,35.71,459.62,1041.74,1,26
2025-07-28,ST004,SKU0029,32.91,423.49,959.84,2,0
2025-08-04,ST004,SKU0029,29.75,382.87,867.79,3,0
2025-08-11,ST004,SKU0029,26.65,343.01,777.45,4,0
2025-08-18,ST004,SKU0029,23.87,307.24,696.36,5,0
2025-08-25,ST004,SKU0029,20.38,262.31,594.54,6,0
2025-09-01,ST004,SKU0029,16.92,217.8,493.64,7,0
2025-09-08,ST004,SKU0029,13.8,177.66,402.67,8,0
2025-09-15,ST004,SKU0029,36.57,470.65,1066.73,1,26
2025-09-22,ST004,SKU0029,33.02,425.02,963.32,2,0
2025-09-29,ST004,SKU0029,29.76,383.01,868.1,3,0
2025-10-06,ST004,SKU0029,26.71,343.76,779.15,4,0
2025-10-13,ST004,SKU0029,23.99,308.74,699.75,5,0
2025-10-20,ST004,SKU0029,20.83,268.13,607.72,6,0
2025-10-27,ST004,SKU0029,18.14,233.45,529.11,7,0
2025-11-03,ST004,SKU0029,14.6,187.87,425.82,8,0
2025-11-10,ST004,SKU0029,37.92,487.97,1105.99,1,26
2025-11-17,ST004,SKU0029,34.98,450.19,1020.35,2,0
2025-11-24,ST004,SKU0029,32.4,416.99,945.12,3,0
2025-12-01,ST004,SKU0029,29.15,375.15,850.29,4,0
2025-12-08,ST004,SKU0029,24.44,314.51,712.84,5,0
2025-12-15,ST004,SKU0029,20.45,263.24,596.63,6,0
2025-12-22,ST004,SKU0029,15.52,199.75,452.73,7,0
2025-12-29,ST004,SKU0029,11.16,143.57,325.41,8,0
2026-01-05,ST004,SKU0029,34.5,444.03,1006.4,1,26
2026-01-12,ST004,SKU0029,30.63,394.15,893.34,2,0
2026-01-19,ST004,SKU0029,27.65,355.81,806.45,3,0
2026-01-26,ST004,SKU0029,24.16,310.91,704.68,4,0
2026-02-02,ST004,SKU0029,21.13,271.98,616.44,5,0
2026-02-09,ST004,SKU0029,18.39,236.74,536.58,6,0
2026-02-16,ST004,SKU0029,15.27,196.53,445.44,7,0
2026-02-23,ST004,SKU0029,11.77,151.48,343.33,8,0
2026-03-02,ST004,SKU0029,34.69,446.43,1011.83,1,26
2026-03-09,ST004,SKU0029,31.72,408.19,925.17,2,0
2026-03-16,ST004,SKU0029,28.55,367.41,832.74,3,0
2026-03-23,ST004,SKU0029,25.18,324.05,734.45,4,0
2026-03-30,ST004,SKU0029,21.83,280.95,636.77,5,0
2026-04-06,ST004,SKU0029,18.67,240.34,544.72,6,0
2026-04-13,ST004,SKU0029,15.52,199.77,452.77,7,0
2026-04-20,ST004,SKU0029,12.64,162.74,368.85,8,0
2026-04-27,ST004,SKU0029,35.66,459.01,1040.34,1,26
2026-05-04,ST004,SKU0029,32.72,421.17,954.58,2,0
2026-05-11,ST004,SKU0029,29.47,379.22,859.51,3,0
2026-05-18,ST004,SKU0029,26.22,337.47,764.88,4,0
2026-05-25,ST004,SKU0029,23.1,297.27,673.76,5,0
2026-06-01,ST004,SKU0029,20.21,260.12,589.57,6,0
2026-06-08,ST004,SKU0029,16.92,217.7,493.43,7,0
2026-06-15,ST004,SKU0029,13.8,177.65,402.64,8,0
2026-06-22,ST004,SKU0029,37.61,484.04,1097.08,1,26
2024-07-01,ST005,SKU0029,23.31,300.0,679.96,1,0
2024-07-08,ST005,SKU0029,20.73,266.82,604.75,2,0
2024-07-15,ST005,SKU0029,18.47,237.74,538.85,3,0
2024-07-22,ST005,SKU0029,15.64,201.29,456.24,4,0
2024-07-29,ST005,SKU0029,12.27,157.96,358.02,5,0
2024-08-05,ST005,SKU0029,9.86,126.87,287.56,6,0
2024-08-12,ST005,SKU0029,6.69,86.16,195.28,7,0
2024-08-19,ST005,SKU0029,29.26,376.62,853.62,1,26
2024-08-26,ST005,SKU0029,25.77,331.62,751.62,2,0
2024-09-02,ST005,SKU0029,22.93,295.08,668.8,3,0
2024-09-09,ST005,SKU0029,20.11,258.8,586.56,4,0
2024-09-16,ST005,SKU0029,17.4,223.88,507.43,5,0
2024-09-23,ST005,SKU0029,13.99,180.04,408.05,6,0
2024-09-30,ST005,SKU0029,10.97,141.14,319.89,7,0
2024-10-07,ST005,SKU0029,8.22,105.76,239.72,8,0
2024-10-14,ST005,SKU0029,31.58,406.42,921.16,1,26
2024-10-21,ST005,SKU0029,28.46,366.3,830.22,2,0
2024-10-28,ST005,SKU0029,25.74,331.31,750.93,3,0
2024-11-04,ST005,SKU0029,22.6,290.92,659.38,4,0
2024-11-11,ST005,SKU0029,19.64,252.83,573.04,5,0
2024-11-18,ST005,SKU0029,15.88,204.36,463.17,6,0
2024-11-25,ST005,SKU0029,13.09,168.5,381.9,7,0
2024-12-02,ST005,SKU0029,8.95,115.17,261.03,8,0
2024-12-09,ST005,SKU0029,30.79,396.23,898.06,1,26
2024-12-16,ST005,SKU0029,26.6,342.4,776.06,2,0
2024-12-23,ST005,SKU0029,22.94,295.24,669.17,3,0
2024-12-30,ST005,SKU0029,19.48,250.66,568.13,4,0
2025-01-06,ST005,SKU0029,16.46,211.81,480.08,5,0
2025-01-13,ST005,SKU0029,13.1,168.55,382.02,6,0
2025-01-20,ST005,SKU0029,10.03,129.08,292.56,7,0
2025-01-27,ST005,SKU0029,7.26,93.47,211.84,8,0
2025-02-03,ST005,SKU0029,29.71,382.4,866.71,1,26
2025-02-10,ST005,SKU0029,26.87,345.75,783.65,2,0
2025-02-17,ST005,SKU0029,23.68,304.8,690.83,3,0
2025-02-24,ST005,SKU0029,20.96,269.82,611.54,4,0
2025-03-03,ST005,SKU0029,17.71,227.94,516.63,5,0
2025-03-10,ST005,SKU0029,14.94,192.22,435.66,6,0
2025-03-17,ST005,SKU0029,12.28,158.09,358.31,7,0
2025-03-24,ST005,SKU0029,9.09,117.03,265.24,8,0
2025-03-31,ST005,SKU0029,32.29,415.57,941.89,1,26
2025-04-07,ST005,SKU0029,29.31,377.28,855.1,2,0
2025-04-14,ST005,SKU0029,26.56,341.8,774.69,3,0
2025-04-21,ST005,SKU0029,23.94,308.05,698.2,4,0
2025-04-28,ST005,SKU0029,20.99,270.17,612.35,5,0
2025-05-05,ST005,SKU0029,18.08,232.72,527.46,6,0
2025-05-12,ST005,SKU0029,15.0,193.08,437.61,7,0
2025-05-19,ST005,SKU0029,11.98,154.14,349.36,8,0
2025-05-26,ST005,SKU0029,34.83,448.29,1016.06,1,26
2025-06-02,ST005,SKU0029,32.33,416.06,943.0,2,0
2025-06-09,ST005,SKU0029,29.52,379.95,861.17,3,0
2025-06-16,ST005,SKU0029,26.36,339.32,769.06,4,0
2025-06-23,ST005,SKU0029,23.02,296.29,671.55,5,0
2025-06-30,ST005,SKU0029,19.56,251.8,570.71,6,0
2025-07-07,ST005,SKU0029,16.23,208.89,473.46,7,0
2025-07-14,ST005,SKU0029,13.53,174.08,394.55,8,0
2025-07-21,ST005,SKU0029,36.49,469.59,1064.33,1,26
2025-07-28,ST005,SKU0029,33.77,434.61,985.04,2,0
2025-08-04,ST005,SKU0029,30.68,394.87,894.98,3,0
2025-08-11,ST005,SKU0029,27.61,355.31,805.32,4,0
2025-08-18,ST005,SKU0029,25.33,325.98,738.85,5,0
2025-08-25,ST005,SKU0029,22.0,283.09,641.63,6,0
2025-09-01,ST005,SKU0029,18.94,243.73,552.41,7,0
2025-09-08,ST005,SKU0029,16.25,209.08,473.88,8,0
2025-09-15,ST005,SKU0029,39.93,513.84,1164.62,1,26
2025-09-22,ST005,SKU0029,36.18,465.58,1055.23,2,0
2025-09-29,ST005,SKU0029,33.07,425.65,964.75,3,0
2025-10-06,ST005,SKU0029,30.02,386.35,875.67,4,0
2025-10-13,ST005,SKU0029,26.89,346.08,784.4,5,0
2025-10-20,ST005,SKU0029,23.87,307.21,696.3,6,0
2025-10-27,ST005,SKU0029,21.27,273.7,620.34,7,0
2025-11-03,ST005,SKU0029,18.34,236.02,534.94,8,0
2025-11-10,ST005,SKU0029,41.55,534.81,1212.14,1,26
2025-11-17,ST005,SKU0029,38.2,491.65,1114.34,2,0
2025-11-24,ST005,SKU0029,34.99,450.34,1020.7,3,0
2025-12-01,ST005,SKU0029,30.61,393.95,892.9,4,0
2025-12-08,ST005,SKU0029,27.44,353.09,800.29,5,0
2025-12-15,ST005,SKU0029,22.73,292.59,663.17,6,0
2025-12-22,ST005,SKU0029,19.26,247.87,561.81,7,0
2025-12-29,ST005,SKU0029,14.21,182.92,414.58,8,0
2026-01-05,ST005,SKU0029,37.46,482.05,1092.58,1,26
2026-01-12,ST005,SKU0029,34.37,442.37,1002.64,2,0
2026-01-19,ST005,SKU0029,31.55,405.99,920.19,3,0
2026-01-26,ST005,SKU0029,29.52,379.93,861.12,4,0
2026-02-02,ST005,SKU0029,26.98,347.2,786.93,5,0
2026-02-09,ST005,SKU0029,23.61,303.81,688.59,6,0
2026-02-16,ST005,SKU0029,19.9,256.08,580.4,7,0
2026-02-23,ST005,SKU0029,16.9,217.56,493.1,8,0
2026-03-02,ST005,SKU0029,39.65,510.3,1156.61,1,26
2026-03-09,ST005,SKU0029,37.51,482.81,1094.29,2,0
2026-03-16,ST005,SKU0029,34.85,448.47,1016.47,3,0
2026-03-23,ST005,SKU0029,31.69,407.88,924.48,4,0
2026-03-30,ST005,SKU0029,28.95,372.63,844.56,5,0
2026-04-06,ST005,SKU0029,25.3,325.6,737.97,6,0
2026-04-13,ST005,SKU0029,21.21,272.99,618.74,7,0
2026-04-20,ST005,SKU0029,18.28,235.23,533.15,8,0
2026-04-27,ST005,SKU0029,41.32,531.85,1205.43,1,26
2026-05-04,ST005,SKU0029,38.49,495.42,1122.88,2,0
2026-05-11,ST005,SKU0029,35.24,453.6,1028.09,3,0
2026-05-18,ST005,SKU0029,32.23,414.78,940.11,4,0
2026-05-25,ST005,SKU0029,28.53,367.18,832.23,5,0
2026-06-01,ST005,SKU0029,25.8,332.08,752.65,6,0
2026-06-08,ST005,SKU0029,22.67,291.71,661.16,7,0
2026-06-15,ST005,SKU0029,19.33,248.76,563.81,8,0
2026-06-22,ST005,SKU0029,42.13,542.18,1228.86,1,26
2024-07-01,ST006,SKU0029,22.3,287.06,650.62,1,0
2024-07-08,ST006,SKU0029,19.05,245.17,555.68,2,0
2024-07-15,ST006,SKU0029,15.27,196.54,445.46,3,0
2024-07-22,ST006,SKU0029,12.46,160.39,363.54,4,0
2024-07-29,ST006,SKU0029,8.83,113.62,257.51,5,0
2024-08-05,ST006,SKU0029,5.9,75.95,172.15,6,0
2024-08-12,ST006,SKU0029,3.27,42.06,95.32,7,0
2024-08-19,ST006,SKU0029,25.86,332.84,754.38,1,26
2024-08-26,ST006,SKU0029,23.26,299.4,678.59,2,0
2024-09-02,ST006,SKU0029,20.38,262.3,594.51,3,0
2024-09-09,ST006,SKU0029,17.22,221.62,502.31,4,0
2024-09-16,ST006,SKU0029,14.88,191.54,434.13,5,0
2024-09-23,ST006,SKU0029,12.39,159.49,361.48,6,0
2024-09-30,ST006,SKU0029,9.63,123.96,280.95,7,0
2024-10-07,ST006,SKU0029,7.13,91.79,208.05,8,0
2024-10-14,ST006,SKU0029,30.11,387.52,878.32,1,26
2024-10-21,ST006,SKU0029,27.19,349.94,793.14,2,0
2024-10-28,ST006,SKU0029,23.91,307.68,697.35,3,0
2024-11-04,ST006,SKU0029,20.28,261.01,591.58,4,0
2024-11-11,ST006,SKU0029,17.39,223.84,507.34,5,0
2024-11-18,ST006,SKU0029,14.09,181.33,410.99,6,0
2024-11-25,ST006,SKU0029,11.48,147.74,334.86,7,0
2024-12-02,ST006,SKU0029,6.85,88.14,199.77,8,0
2024-12-09,ST006,SKU0029,27.89,359.0,813.68,1,26
2024-12-16,ST006,SKU0029,23.93,307.92,697.9,2,0
2024-12-23,ST006,SKU0029,20.19,259.84,588.93,3,0
2024-12-30,ST006,SKU0029,16.35,210.46,477.0,4,0
2025-01-06,ST006,SKU0029,13.66,175.83,398.52,5,0
2025-01-13,ST006,SKU0029,10.44,134.42,304.67,6,0
2025-01-20,ST006,SKU0029,7.34,94.43,214.02,7,0
2025-01-27,ST006,SKU0029,4.69,60.37,136.83,8,0
2025-02-03,ST006,SKU0029,27.69,356.43,807.86,1,26
2025-02-10,ST006,SKU0029,24.72,318.09,720.97,2,0
2025-02-17,ST006,SKU0029,21.95,282.51,640.32,3,0
2025-02-24,ST006,SKU0029,18.58,239.09,541.9,4,0
2025-03-03,ST006,SKU0029,15.51,199.66,452.53,5,0
2025-03-10,ST006,SKU0029,12.36,159.1,360.6,6,0
2025-03-17,ST006,SKU0029,9.14,117.64,266.63,7,0
2025-03-24,ST006,SKU0029,5.82,74.93,169.83,8,0
2025-03-31,ST006,SKU0029,28.13,362.1,820.7,1,26
2025-04-07,ST006,SKU0029,24.97,321.42,728.51,2,0
2025-04-14,ST006,SKU0029,21.94,282.31,639.86,3,0
2025-04-21,ST006,SKU0029,18.46,237.57,538.44,4,0
2025-04-28,ST006,SKU0029,15.45,198.8,450.58,5,0
2025-05-05,ST006,SKU0029,11.89,153.08,346.96,6,0
2025-05-12,ST006,SKU0029,9.2,118.38,268.31,7,0
2025-05-19,ST006,SKU0029,5.85,75.33,170.74,8,0
2025-05-26,ST006,SKU0029,29.08,374.3,848.35,1,26
2025-06-02,ST006,SKU0029,26.41,339.91,770.4,2,0
2025-06-09,ST006,SKU0029,23.66,304.51,690.18,3,0
2025-06-16,ST006,SKU0029,21.22,273.07,618.91,4,0
2025-06-23,ST006,SKU0029,18.87,242.84,550.4,5,0
2025-06-30,ST006,SKU0029,16.39,210.89,477.97,6,0
2025-07-07,ST006,SKU0029,13.66,175.78,398.41,7,0
2025-07-14,ST006,SKU0029,10.56,135.95,308.12,8,0
2025-07-21,ST006,SKU0029,33.84,435.57,987.22,1,26
2025-07-28,ST006,SKU0029,30.13,387.83,879.03,2,0
2025-08-04,ST006,SKU0029,27.76,357.22,809.65,3,0
2025-08-11,ST006,SKU0029,24.36,313.56,710.7,4,0
2025-08-18,ST006,SKU0029,21.19,272.66,617.99,5,0
2025-08-25,ST006,SKU0029,18.42,237.1,537.39,6,0
2025-09-01,ST006,SKU0029,15.49,199.33,451.79,7,0
2025-09-08,ST006,SKU0029,11.9,153.12,347.04,8,0
2025-09-15,ST006,SKU0029,34.93,449.57,1018.96,1,26
2025-09-22,ST006,SKU0029,32.29,415.55,941.85,2,0
2025-09-29,ST006,SKU0029,29.59,380.8,863.09,3,0
2025-10-06,ST006,SKU0029,26.68,343.42,778.36,4,0
2025-10-13,ST006,SKU0029,22.96,295.54,669.85,5,0
2025-10-20,ST006,SKU0029,20.22,260.18,589.7,6,0
2025-10-27,ST006,SKU0029,16.76,215.72,488.92,7,0
2025-11-03,ST006,SKU0029,13.94,179.46,406.74,8,0
2025-11-10,ST006,SKU0029,37.24,479.28,1086.29,1,26
2025-11-17,ST006,SKU0029,34.29,441.35,1000.32,2,0
2025-11-24,ST006,SKU0029,31.93,410.89,931.29,3,0
2025-12-01,ST006,SKU0029,27.6,355.27,805.23,4,0
2025-12-08,ST006,SKU0029,23.57,303.39,687.64,5,0
2025-12-15,ST006,SKU0029,19.39,249.51,565.52,6,0
2025-12-22,ST006,SKU0029,14.66,188.61,427.49,7,0
2025-12-29,ST006,SKU0029,10.73,138.12,313.05,8,0
2026-01-05,ST006,SKU0029,33.79,434.85,985.58,1,26
2026-01-12,ST006,SKU0029,30.52,392.85,890.41,2,0
2026-01-19,ST006,SKU0029,27.93,359.42,814.63,3,0
2026-01-26,ST006,SKU0029,25.55,328.79,745.22,4,0
2026-02-02,ST006,SKU0029,23.01,296.09,671.1,5,0
2026-02-09,ST006,SKU0029,20.38,262.26,594.41,6,0
2026-02-16,ST006,SKU0029,16.95,218.16,494.46,7,0
2026-02-23,ST006,SKU0029,13.99,180.07,408.12,8,0
2026-03-02,ST006,SKU0029,36.95,475.6,1077.96,1,26
2026-03-09,ST006,SKU0029,33.86,435.78,987.71,2,0
2026-03-16,ST006,SKU0029,30.4,391.31,886.91,3,0
2026-03-23,ST006,SKU0029,27.4,352.68,799.35,4,0
2026-03-30,ST006,SKU0029,24.85,319.8,724.84,5,0
2026-04-06,ST006,SKU0029,21.82,280.82,636.48,6,0
2026-04-13,ST006,SKU0029,18.12,233.19,528.53,7,0
2026-04-20,ST006,SKU0029,15.27,196.49,445.35,8,0
2026-04-27,ST006,SKU0029,37.75,485.78,1101.03,1,26
2026-05-04,ST006,SKU0029,34.62,445.58,1009.91,2,0
2026-05-11,ST006,SKU0029,31.09,400.15,906.93,3,0
2026-05-18,ST006,SKU0029,28.32,364.46,826.05,4,0
2026-05-25,ST006,SKU0029,25.61,329.55,746.92,5,0
2026-06-01,ST006,SKU0029,23.4,301.14,682.55,6,0
2026-06-08,ST006,SKU0029,20.53,264.18,598.76,7,0
2026-06-15,ST006,SKU0029,17.87,230.04,521.38,8,0
2026-06-22,ST006,SKU0029,41.07,528.58,1198.03,1,26
2024-07-01,ST007,SKU0029,22.85,294.11,666.61,1,0
2024-07-08,ST007,SKU0029,20.65,265.81,602.46,2,0
2024-07-15,ST007,SKU0029,18.54,238.66,540.92,3,0
2024-07-22,ST007,SKU0029,15.37,197.76,448.22,4,0
2024-07-29,ST007,SKU0029,12.57,161.81,366.74,5,0
2024-08-05,ST007,SKU0029,9.18,118.13,267.74,6,0
2024-08-12,ST007,SKU0029,5.78,74.35,168.52,7,0
2024-08-19,ST007,SKU0029,29.02,373.52,846.58,1,26
2024-08-26,ST007,SKU0029,26.0,334.64,758.46,2,0
2024-09-02,ST007,SKU0029,22.62,291.06,659.7,3,0
2024-09-09,ST007,SKU0029,19.33,248.83,563.97,4,0
2024-09-16,ST007,SKU0029,15.59,200.68,454.83,5,0
2024-09-23,ST007,SKU0029,12.83,165.09,374.17,6,0
2024-09-30,ST007,SKU0029,9.41,121.1,274.47,7,0
2024-10-07,ST007,SKU0029,6.51,83.84,190.02,8,0
2024-10-14,ST007,SKU0029,29.88,384.6,871.71,1,26
2024-10-21,ST007,SKU0029,27.13,349.15,791.34,2,0
2024-10-28,ST007,SKU0029,24.07,309.75,702.06,3,0
2024-11-04,ST007,SKU0029,20.39,262.46,594.87,4,0
2024-11-11,ST007,SKU0029,16.77,215.85,489.22,5,0
2024-11-18,ST007,SKU0029,13.4,172.43,390.81,6,0
2024-11-25,ST007,SKU0029,10.54,135.62,307.39,7,0
2024-12-02,ST007,SKU0029,6.7,86.2,195.37,8,0
2024-12-09,ST007,SKU0029,27.76,357.26,809.74,1,26
2024-12-16,ST007,SKU0029,23.98,308.64,699.53,2,0
2024-12-23,ST007,SKU0029,19.35,249.1,564.58,3,0
2024-12-30,ST007,SKU0029,15.12,194.54,440.93,4,0
2025-01-06,ST007,SKU0029,12.35,158.94,360.23,5,0
2025-01-13,ST007,SKU0029,9.13,117.47,266.24,6,0
2025-01-20,ST007,SKU0029,5.96,76.74,173.93,7,0
2025-01-27,ST007,SKU0029,3.65,46.93,106.37,8,0
2025-02-03,ST007,SKU0029,26.73,343.98,779.63,1,26
2025-02-10,ST007,SKU0029,23.68,304.7,690.61,2,0
2025-02-17,ST007,SKU0029,21.57,277.64,629.28,3,0
2025-02-24,ST007,SKU0029,18.64,239.84,543.6,4,0
2025-03-03,ST007,SKU0029,15.16,195.16,442.33,5,0
2025-03-10,ST007,SKU0029,12.27,157.91,357.9,6,0
2025-03-17,ST007,SKU0029,9.1,117.07,265.34,7,0
2025-03-24,ST007,SKU0029,6.1,78.45,177.8,8,0
2025-03-31,ST007,SKU0029,29.06,374.02,847.72,1,26
2025-04-07,ST007,SKU0029,25.66,330.25,748.51,2,0
2025-04-14,ST007,SKU0029,22.15,285.01,645.99,3,0
2025-04-21,ST007,SKU0029,18.81,242.08,548.69,4,0
2025-04-28,ST007,SKU0029,16.16,207.93,471.27,5,0
2025-05-05,ST007,SKU0029,13.64,175.61,398.01,6,0
2025-05-12,ST007,SKU0029,10.91,140.48,318.39,7,0
2025-05-19,ST007,SKU0029,7.95,102.37,232.02,8,0
2025-05-26,ST007,SKU0029,31.14,400.82,908.46,1,26
2025-06-02,ST007,SKU0029,28.44,366.06,829.68,2,0
2025-06-09,ST007,SKU0029,25.53,328.6,744.78,3,0
2025-06-16,ST007,SKU0029,22.85,294.14,666.68,4,0
2025-06-23,ST007,SKU0029,19.57,251.92,570.99,5,0
2025-06-30,ST007,SKU0029,16.74,215.44,488.3,6,0
2025-07-07,ST007,SKU0029,13.44,173.03,392.17,7,0
2025-07-14,ST007,SKU0029,10.12,130.24,295.19,8,0
2025-07-21,ST007,SKU0029,33.06,425.52,964.46,1,26
2025-07-28,ST007,SKU0029,30.52,392.78,890.23,2,0
2025-08-04,ST007,SKU0029,27.53,354.28,802.99,3,0
2025-08-11,ST007,SKU0029,24.68,317.65,719.96,4,0
2025-08-18,ST007,SKU0029,22.04,283.72,643.05,5,0
2025-08-25,ST007,SKU0029,18.95,243.84,552.67,6,0
2025-09-01,ST007,SKU0029,15.94,205.17,465.03,7,0
2025-09-08,ST007,SKU0029,12.98,167.05,378.63,8,0
2025-09-15,ST007,SKU0029,35.75,460.05,1042.72,1,26
2025-09-22,ST007,SKU0029,32.92,423.63,960.16,2,0
2025-09-29,ST007,SKU0029,30.01,386.23,875.39,3,0
2025-10-06,ST007,SKU0029,27.02,347.74,788.15,4,0
2025-10-13,ST007,SKU0029,24.32,313.0,709.42,5,0
2025-10-20,ST007,SKU0029,21.46,276.21,626.04,6,0
2025-10-27,ST007,SKU0029,18.19,234.14,530.67,7,0
2025-11-03,ST007,SKU0029,15.46,198.92,450.86,8,0
2025-11-10,ST007,SKU0029,37.84,487.0,1103.78,1,26
2025-11-17,ST007,SKU0029,34.17,439.71,996.61,2,0
2025-11-24,ST007,SKU0029,31.05,399.56,905.61,3,0
2025-12-01,ST007,SKU0029,27.49,353.73,801.74,4,0
2025-12-08,ST007,SKU0029,22.63,291.2,660.01,5,0
2025-12-15,ST007,SKU0029,18.05,232.28,526.46,6,0
2025-12-22,ST007,SKU0029,13.54,174.2,394.83,7,0
2025-12-29,ST007,SKU0029,9.42,121.25,274.81,8,0
2026-01-05,ST007,SKU0029,32.29,415.57,941.89,1,26
2026-01-12,ST007,SKU0029,29.41,378.44,857.75,2,0
2026-01-19,ST007,SKU0029,26.25,337.85,765.74,3,0
2026-01-26,ST007,SKU0029,23.76,305.76,693.0,4,0
2026-02-02,ST007,SKU0029,20.59,265.04,600.72,5,0
2026-02-09,ST007,SKU0029,17.54,225.74,511.64,6,0
2026-02-16,ST007,SKU0029,14.14,181.98,412.46,7,0
2026-02-23,ST007,SKU0029,10.89,140.11,317.55,8,0
2026-03-02,ST007,SKU0029,34.0,437.55,991.71,1,26
2026-03-09,ST007,SKU0029,31.16,401.02,908.91,2,0
2026-03-16,ST007,SKU0029,27.97,360.0,815.94,3,0
2026-03-23,ST007,SKU0029,24.81,319.32,723.74,4,0
2026-03-30,ST007,SKU0029,21.33,274.58,622.33,5,0
2026-04-06,ST007,SKU0029,18.28,235.25,533.2,6,0
2026-04-13,ST007,SKU0029,14.77,190.05,430.75,7,0
2026-04-20,ST007,SKU0029,11.99,154.27,349.66,8,0
2026-04-27,ST007,SKU0029,34.96,449.87,1019.64,1,26
2026-05-04,ST007,SKU0029,32.31,415.79,942.4,2,0
2026-05-11,ST007,SKU0029,29.46,379.14,859.33,3,0
2026-05-18,ST007,SKU0029,27.14,349.31,791.71,4,0
2026-05-25,ST007,SKU0029,23.77,305.89,693.3,5,0
2026-06-01,ST007,SKU0029,21.53,277.03,627.88,6,0
2026-06-08,ST007,SKU0029,18.36,236.31,535.61,7,0
2026-06-15,ST007,SKU0029,14.58,187.63,425.27,8,0
2026-06-22,ST007,SKU0029,37.52,482.92,1094.54,1,26
2024-07-01,ST008,SKU0029,23.21,298.72,677.06,1,0
2024-07-08,ST008,SKU0029,19.89,256.01,580.26,2,0
2024-07-15,ST008,SKU0029,16.96,218.34,494.86,3,0
2024-07-22,ST008,SKU0029,14.73,189.63,429.8,4,0
2024-07-29,ST008,SKU0029,11.75,151.2,342.69,5,0
2024-08-05,ST008,SKU0029,8.42,108.42,245.73,6,0
2024-08-12,ST008,SKU0029,6.14,78.97,178.98,7,0
2024-08-19,ST008,SKU0029,30.04,386.61,876.27,1,26
2024-08-26,ST008,SKU0029,27.4,352.64,799.25,2,0
2024-09-02,ST008,SKU0029,24.86,319.98,725.24,3,0
2024-09-09,ST008,SKU0029,21.98,282.82,641.01,4,0
2024-09-16,ST008,SKU0029,19.84,255.3,578.64,5,0
2024-09-23,ST008,SKU0029,16.59,213.45,483.79,6,0
2024-09-30,ST008,SKU0029,13.47,173.4,393.02,7,0
2024-10-07,ST008,SKU0029,10.38,133.64,302.89,8,0
2024-10-14,ST008,SKU0029,33.12,426.27,966.14,1,26
2024-10-21,ST008,SKU0029,30.02,386.32,875.59,2,0
2024-10-28,ST008,SKU0029,27.37,352.27,798.42,3,0
2024-11-04,ST008,SKU0029,24.63,316.93,718.32,4,0
2024-11-11,ST008,SKU0029,20.89,268.87,609.41,5,0
2024-11-18,ST008,SKU0029,18.19,234.08,530.54,6,0
2024-11-25,ST008,SKU0029,15.08,194.05,439.83,7,0
2024-12-02,ST008,SKU0029,10.75,138.33,313.52,8,0
2024-12-09,ST008,SKU0029,33.07,425.65,964.74,1,26
2024-12-16,ST008,SKU0029,29.93,385.2,873.06,2,0
2024-12-23,ST008,SKU0029,26.34,339.04,768.43,3,0
2024-12-30,ST008,SKU0029,21.9,281.9,638.93,4,0
2025-01-06,ST008,SKU0029,18.73,241.12,546.5,5,0
2025-01-13,ST008,SKU0029,14.93,192.16,435.53,6,0
2025-01-20,ST008,SKU0029,12.02,154.71,350.65,7,0
2025-01-27,ST008,SKU0029,9.41,121.12,274.51,8,0
2025-02-03,ST008,SKU0029,32.93,423.81,960.56,1,26
2025-02-10,ST008,SKU0029,29.4,378.36,857.55,2,0
2025-02-17,ST008,SKU0029,25.7,330.8,749.76,3,0
2025-02-24,ST008,SKU0029,23.23,299.02,677.74,4,0
2025-03-03,ST008,SKU0029,19.72,253.77,575.16,5,0
2025-03-10,ST008,SKU0029,17.25,221.99,503.14,6,0
2025-03-17,ST008,SKU0029,13.69,176.24,399.45,7,0
2025-03-24,ST008,SKU0029,10.51,135.31,306.68,8,0
2025-03-31,ST008,SKU0029,33.33,428.9,972.11,1,26
2025-04-07,ST008,SKU0029,29.92,385.12,872.89,2,0
2025-04-14,ST008,SKU0029,26.26,337.93,765.92,3,0
2025-04-21,ST008,SKU0029,23.34,300.4,680.85,4,0
2025-04-28,ST008,SKU0029,20.08,258.42,585.71,5,0
2025-05-05,ST008,SKU0029,16.79,216.09,489.76,6,0
2025-05-12,ST008,SKU0029,13.95,179.55,406.96,7,0
2025-05-19,ST008,SKU0029,10.51,135.26,306.56,8,0
2025-05-26,ST008,SKU0029,34.26,440.91,999.33,1,26
2025-06-02,ST008,SKU0029,31.15,400.92,908.7,2,0
2025-06-09,ST008,SKU0029,28.39,365.39,828.16,3,0
2025-06-16,ST008,SKU0029,25.8,332.1,752.7,4,0
2025-06-23,ST008,SKU0029,22.65,291.47,660.63,5,0
2025-06-30,ST008,SKU0029,20.07,258.28,585.4,6,0
2025-07-07,ST008,SKU0029,17.17,220.96,500.81,7,0
2025-07-14,ST008,SKU0029,14.27,183.59,416.11,8,0
2025-07-21,ST008,SKU0029,37.51,482.81,1094.3,1,26
2025-07-28,ST008,SKU0029,34.72,446.88,1012.87,2,0
2025-08-04,ST008,SKU0029,31.95,411.21,932.02,3,0
2025-08-11,ST008,SKU0029,28.84,371.19,841.3,4,0
2025-08-18,ST008,SKU0029,25.75,331.38,751.08,5,0
